"node","name_1","name_2","subsystem"
318,"r1684","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
319,"r1685","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
320,"r1686","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
321,"r1687","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
322,"r1690","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
323,"r1691","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
324,"r1692","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
325,"r1693","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
326,"r1695","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
327,"r1696","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
328,"r1698","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
329,"r1700","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
330,"r1701","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
331,"r1702","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
332,"r1705","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
333,"r1706","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
334,"r1707","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
335,"r1708","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
336,"r1710","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
337,"r1711","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
338,"r1713","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
339,"r1715","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
340,"r1716","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
341,"r1717","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
342,"r1720","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
343,"r1721","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
344,"r1722","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
345,"r1723","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
346,"r1725","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
347,"r1726","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
348,"r1728","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
349,"r1730","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
350,"r1731","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
351,"r1732","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
352,"r1733","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
353,"r1734","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
354,"r1735","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
355,"r1736","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
356,"r1737","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
357,"r1738","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
358,"r1739","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
359,"r1740","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
360,"r1741","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
361,"r1742","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
362,"r1743","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
363,"r1744","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
364,"r1745","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
365,"r1746","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
366,"r1747","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
367,"r1748","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
368,"r1749","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
369,"r1750","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
370,"r1751","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
371,"r1752","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
372,"r1753","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
373,"r1754","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
374,"r1755","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
375,"r1756","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
376,"r1757","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
377,"r1758","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
378,"r1759","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
379,"r1760","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
380,"r1761","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
381,"r1762","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
382,"r1763","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
383,"r1764","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
384,"r1765","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
385,"r1766","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
386,"r1767","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
387,"r1768","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
388,"r1769","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
389,"r1770","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
390,"r1771","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
391,"r1772","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
392,"r1773","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
393,"r1774","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
394,"r1775","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
395,"r1776","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
396,"r1777","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
397,"r1778","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
398,"r1779","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
399,"r1780","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
400,"r1781","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
401,"r1782","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
402,"r1783","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
403,"r1784","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
404,"r1785","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
405,"r1786","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
406,"r1787","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
407,"r1788","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
408,"r1789","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
409,"r1790","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
410,"r1791","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
411,"r1792","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
412,"r1796","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
413,"r1797","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
414,"r1798","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
415,"r1799","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
416,"r1800","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
417,"r1801","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
418,"r1803","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
419,"r1805","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
420,"r1806","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
421,"r1807","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
422,"r1808","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
423,"r1809","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
424,"r1810","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
425,"r1811","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
426,"r1812","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
427,"r1813","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
428,"r1814","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
429,"r1815","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
430,"r1816","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
431,"r1817","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
432,"r1818","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
433,"r1819","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
434,"r1820","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
435,"r1821","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
436,"r1822","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
437,"r1823","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
438,"r1824","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
439,"r1825","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
440,"r1826","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
441,"r1827","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
442,"r1828","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
443,"r1829","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
444,"r1830","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
445,"r1831","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
446,"r1832","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
447,"r1833","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
448,"r1834","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
449,"r1835","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
450,"r1836","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
451,"r1837","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
452,"r1841","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
453,"r1842","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
454,"r1843","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
455,"r1844","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
456,"r1846","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
457,"r1847","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
458,"r1848","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
459,"r1850","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
460,"r1851","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
461,"r1852","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
462,"r1853","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
463,"r1854","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
464,"r1855","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
465,"r1856","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
466,"r1857","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
467,"r1858","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
468,"r1859","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
469,"r1860","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
470,"r1861","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
471,"r1862","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
472,"r1863","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
473,"r1864","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
474,"r1865","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
475,"r1866","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
476,"r1867","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
477,"r1871","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
478,"r1872","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
479,"r1873","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
480,"r1874","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
481,"r1876","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
482,"r1877","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
483,"r1879","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
484,"r1880","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
485,"r1881","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
486,"r1882","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
487,"r1883","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
488,"r1884","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
489,"r1885","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
490,"r1886","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
491,"r1887","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
492,"r1888","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
493,"r1889","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
494,"r1890","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
495,"r1891","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
496,"r1892","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
497,"r1893","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
498,"r1894","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
499,"r1895","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
500,"r1896","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
501,"r1897","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
502,"r1898","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
503,"r1899","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
504,"r1900","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
505,"r1901","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
506,"r1902","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
507,"r1903","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
508,"r1904","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
509,"r1905","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
510,"r1906","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
511,"r1907","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
512,"r1908","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
513,"r1909","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
514,"r1910","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
515,"r1911","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
516,"r1912","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
517,"r1913","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
518,"r1914","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
519,"r1915","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
520,"r1916","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
521,"r1917","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
522,"r1918","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
523,"r1919","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
524,"r1920","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
525,"r1921","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
526,"r1922","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
527,"r1923","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
528,"r1924","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
529,"r1925","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
530,"r1926","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
531,"r1928","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
532,"r1929","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
533,"r1930","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
534,"r1931","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
535,"r1932","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
536,"r1933","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
537,"r1934","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
538,"r1935","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
539,"r1936","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
540,"r1937","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
541,"r1938","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
542,"r1939","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
543,"r1940","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
544,"r1941","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
545,"r1942","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
546,"r1943","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
547,"r1944","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
548,"r1945","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
549,"r1946","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
550,"r1947","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
551,"r1948","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
552,"r1949","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
553,"r1950","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
554,"r1951","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
555,"r1952","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
556,"r1953","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
557,"r1954","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
558,"r1955","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
559,"r1956","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
560,"r1957","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
561,"r1958","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
562,"r1959","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
563,"r1960","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
564,"r1961","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
565,"r1962","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
566,"r1963","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
567,"r1964","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
568,"r1965","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
569,"r1966","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
570,"r1967","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
571,"r1968","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
572,"r1969","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
573,"r1970","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
574,"r1971","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
575,"r1972","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
576,"r1973","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
577,"r1974","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
578,"r1975","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
579,"r1976","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
580,"r1977","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
581,"r1978","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
582,"r1979","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
583,"r1980","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
584,"r1981","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
585,"r1982","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
586,"r1983","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
587,"r1984","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
588,"r1985","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
589,"r1986","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
590,"r1987","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
591,"r1988","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
592,"r1989","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
593,"r1990","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
594,"r1991","Y+LAT2 Utilized transport","TRANSPORT, EXTRACELLULAR"
595,"r1992","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
596,"r1993","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
597,"r1994","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
598,"r1995","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
599,"r1996","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
600,"r1997","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
601,"r1998","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
602,"r1999","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
603,"r2000","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
604,"r2001","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
605,"r2002","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
606,"r2003","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
607,"r2004","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
608,"r2005","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
609,"r2006","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
610,"r2007","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
611,"r2008","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
612,"r2009","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
613,"r2010","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
614,"r2011","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
615,"r2012","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
616,"r2013","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
617,"r2014","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
618,"r2015","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
619,"r2016","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
620,"r2017","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
621,"r2018","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
622,"r2019","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
623,"r2020","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
624,"r2021","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
625,"r2022","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
626,"r2023","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
627,"r2024","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
628,"r2026","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
629,"r2027","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
630,"r2028","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
631,"r2029","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15","TRANSPORT, EXTRACELLULAR"
